Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
296,Randolph Morris,PF,24,ATL,28,0,124,23,41,.561,0,0,0,23,41,.561,.561,16,27,.593,10,28,38,2,5,3,12,34,62
297,Adam Morrison,SF,25,LAL,31,0,241,32,85,.376,5,21,.238,27,64,.422,.406,5,8,.625,10,22,32,18,3,2,10,17,74
298,Anthony Morrow,SG,24,GSW,69,37,2018,329,703,.468,140,307,.456,189,396,.477,.568,101,114,.886,61,198,259,104,65,16,84,158,899
299,Byron Mullens,PF,20,OKC,13,0,54,7,19,.368,0,0,0,7,19,.368,.368,0,0,0,3,7,10,1,2,0,4,13,14
300,Troy Murphy,PF,29,IND,72,69,2344,384,813,.472,128,333,.384,256,480,.533,.551,154,193,.798,129,608,737,150,72,34,100,175,1050
301,Ronald Murray,SG,30,TOT,75,2,1673,268,683,.392,69,221,.312,199,462,.431,.443,141,194,.727,28,155,183,135,46,16,91,126,746
302,Eduardo Najera,PF,33,TOT,46,5,685,62,146,.425,19,64,.297,43,82,.524,.490,14,24,.583,34,81,115,29,26,14,25,94,157
303,Steve Nash,PG,35,PHO,81,81,2660,499,985,.507,124,291,.426,375,694,.540,.570,211,225,.938,34,234,268,892,42,12,295,108,1333
304,Jameer Nelson,PG,27,ORL,65,64,1860,317,706,.449,86,226,.381,231,480,.481,.510,98,116,.845,26,168,194,353,48,2,139,147,818
305,Rasho Nesterovic,C,33,TOR,42,8,413,81,149,.544,0,0,0,81,149,.544,.544,1,5,.200,37,52,89,25,10,17,16,54,163
306,Joakim Noah,C,24,CHI,64,54,1925,262,520,.504,0,0,0,262,520,.504,.504,163,219,.744,220,484,704,132,32,100,117,198,687
307,Andres Nocioni,SF,30,SAC,75,28,1477,234,587,.399,96,249,.386,138,338,.408,.480,71,99,.717,32,190,222,75,32,26,67,160,635
308,Steve Novak,SF,26,LAC,54,0,362,42,108,.389,22,71,.310,20,37,.541,.491,7,9,.778,1,32,33,6,7,2,2,21,113
309,Dirk Nowitzki,PF,31,DAL,81,80,3039,720,1496,.481,51,121,.421,669,1375,.487,.498,536,586,.915,80,540,620,218,70,79,149,208,2027
310,Patrick O'Bryant,C,23,TOR,11,0,51,8,15,.533,0,1,.000,8,14,.571,.533,3,6,.500,2,9,11,1,2,4,5,12,19
311,Jermaine O'Neal,C,31,MIA,70,70,1991,394,745,.529,0,2,.000,394,743,.530,.529,162,225,.720,124,362,486,92,25,95,125,212,950
312,Shaquille O'Neal,C,37,CLE,53,53,1240,262,463,.566,0,1,.000,262,462,.567,.566,112,226,.496,93,262,355,80,15,62,105,169,636
313,Fabricio Oberto,C,34,WAS,57,20,650,35,56,.625,0,0,0,35,56,.625,.625,13,17,.765,34,71,105,51,11,9,36,121,83
314,Greg Oden,C,22,POR,21,21,502,92,152,.605,0,0,0,92,152,.605,.605,49,64,.766,64,114,178,19,8,48,39,84,233
315,Lamar Odom,PF,30,LAL,82,38,2585,342,739,.463,58,182,.319,284,557,.510,.502,140,202,.693,184,618,802,267,75,59,150,227,882
316,Emeka Okafor,C,27,NOH,82,82,2370,348,656,.530,0,0,0,348,656,.530,.530,154,274,.562,251,491,742,55,54,127,111,218,850
317,Mehmet Okur,C,30,UTA,73,73,2149,355,775,.458,82,213,.385,273,562,.486,.511,196,239,.820,132,383,515,119,38,81,127,223,988
318,Kevin Ollie,PG,37,OKC,25,0,263,18,45,.400,0,1,.000,18,44,.409,.400,8,8,1.000,3,22,25,20,9,0,6,16,44
319,Travis Outlaw,SF,25,TOT,34,6,730,110,281,.391,40,105,.381,70,176,.398,.463,49,59,.831,33,88,121,34,18,17,32,43,309
320,Zaza Pachulia,C,25,ATL,78,1,1089,120,246,.488,0,4,.000,120,242,.496,.488,93,143,.650,117,176,293,42,37,31,58,186,333
321,Jannero Pargo,PG,30,CHI,63,5,829,132,381,.346,38,138,.275,94,243,.387,.396,42,45,.933,9,69,78,89,29,2,50,68,344
322,Anthony Parker,SG,34,CLE,81,81,2289,206,475,.434,108,261,.414,98,214,.458,.547,75,95,.789,30,201,231,157,63,18,71,151,595
323,Tony Parker,PG,27,SAS,56,50,1728,349,716,.487,10,34,.294,339,682,.497,.494,186,246,.756,7,128,135,317,29,8,149,96,894
324,Chris Paul,PG,24,NOH,45,45,1712,314,637,.493,52,127,.409,262,510,.514,.534,161,190,.847,20,171,191,480,96,8,112,118,841
325,Sasha Pavlovic,SF,26,MIN,71,0,877,109,300,.363,35,118,.297,74,182,.407,.422,10,26,.385,12,105,117,58,23,6,53,84,263
326,Oleksiy Pecherov,C,24,MIN,44,5,447,77,188,.410,14,52,.269,63,136,.463,.447,29,32,.906,32,92,124,11,9,14,32,55,197
327,Kendrick Perkins,C,25,BOS,78,78,2154,314,522,.602,0,3,.000,314,519,.605,.602,163,280,.582,155,440,595,80,26,132,165,219,791
328,Morris Peterson,SG,32,NOH,46,39,973,116,301,.385,62,171,.363,54,130,.415,.488,33,54,.611,17,109,126,41,25,5,27,81,327
329,Johan Petro,C,24,DEN,36,16,436,54,101,.535,0,1,.000,54,100,.540,.535,14,21,.667,32,97,129,14,10,13,23,80,122
330,Paul Pierce,SF,32,BOS,71,71,2411,409,867,.472,109,263,.414,300,604,.497,.535,369,433,.852,39,271,310,218,84,31,166,196,1296
331,Mickael Pietrus,SF,27,ORL,75,24,1687,233,539,.432,116,306,.379,117,233,.502,.540,69,109,.633,39,176,215,49,53,31,69,138,651
332,James Posey,SF,33,NOH,77,2,1731,126,345,.365,81,242,.335,45,103,.437,.483,66,80,.825,32,297,329,117,42,19,51,204,399
333,Leon Powe,SF,26,CLE,20,2,236,21,49,.429,0,0,0,21,49,.429,.429,37,63,.587,19,42,61,0,6,2,11,36,79
334,Josh Powell,PF,27,LAL,63,0,581,71,194,.366,7,16,.438,64,178,.360,.384,20,31,.645,44,72,116,35,9,6,33,71,169
335,A.J. Price,PG,23,IND,56,2,865,145,354,.410,60,174,.345,85,180,.472,.494,60,75,.800,12,76,88,106,35,3,59,53,410
336,Ronnie Price,PG,26,UTA,60,4,806,98,242,.405,18,63,.286,80,179,.447,.442,41,59,.695,28,46,74,123,40,13,56,109,255
337,Tayshaun Prince,SF,29,DET,49,49,1664,282,580,.486,27,73,.370,255,507,.503,.509,70,98,.714,71,177,248,161,34,22,60,77,661
338,Joel Przybilla,C,30,POR,30,9,681,45,86,.523,0,0,0,45,86,.523,.523,33,51,.647,72,166,238,8,8,43,39,95,123
339,Chris Quinn,PG,26,NJN,25,0,223,20,56,.357,10,32,.313,10,24,.417,.446,6,6,1.000,1,15,16,29,9,1,10,15,56
340,Vladimir Radmanovic,PF,29,TOT,41,20,891,103,273,.377,30,108,.278,73,165,.442,.432,20,27,.741,51,127,178,45,29,7,44,97,256
341,Anthony Randolph,C,20,GSW,33,8,749,137,309,.443,1,5,.200,136,304,.447,.445,109,136,.801,73,142,215,42,28,51,49,92,384
342,Shavlik Randolph,PF,26,TOT,6,0,53,6,18,.333,0,0,0,6,18,.333,.333,2,2,1.000,7,7,14,1,1,1,3,9,14
343,Zach Randolph,PF,28,MEM,81,81,3051,652,1336,.488,15,52,.288,637,1284,.496,.494,362,465,.778,330,620,950,149,80,34,174,226,1681
344,Theo Ratliff,C,36,TOT,49,29,807,70,152,.461,0,0,0,70,152,.461,.461,38,50,.760,59,98,157,25,12,61,41,87,178
345,Michael Redd,SG,30,MIL,18,12,492,75,213,.352,18,60,.300,57,153,.373,.394,47,66,.712,11,43,54,39,19,2,15,24,215
346,J.J. Redick,SG,25,ORL,82,9,1808,243,553,.439,111,274,.405,132,279,.473,.540,191,222,.860,17,138,155,158,28,4,63,118,788
347,Chris Richard,PF,25,CHI,18,0,224,15,29,.517,0,0,0,15,29,.517,.517,7,11,.636,19,40,59,7,8,4,14,50,37
348,Jason Richardson,SG,29,PHO,79,76,2485,473,998,.474,157,400,.393,316,598,.528,.553,136,184,.739,81,323,404,143,66,33,92,169,1239
349,Quentin Richardson,SF,29,MIA,76,75,2082,242,561,.431,142,358,.397,100,203,.493,.558,52,71,.732,64,310,374,93,70,18,62,169,678
350,Luke Ridnour,PG,28,MIL,82,0,1759,328,686,.478,69,181,.381,259,505,.513,.528,127,140,.907,24,119,143,324,54,7,106,182,852
351,Nate Robinson,PG,25,TOT,56,2,1115,215,493,.436,87,223,.390,128,270,.474,.524,50,67,.746,28,82,110,163,49,5,73,116,567
352,Sergio Rodriguez,PG,23,TOT,66,8,1048,167,351,.476,32,91,.352,135,260,.519,.521,68,93,.731,24,65,89,212,50,5,114,84,434
353,Rajon Rondo,PG,23,BOS,81,81,2963,459,904,.508,17,80,.213,442,824,.536,.517,175,282,.621,100,260,360,794,189,11,246,198,1110
354,Derrick Rose,PG,21,CHI,78,78,2871,672,1373,.489,16,60,.267,656,1313,.500,.495,259,338,.766,65,228,293,469,57,27,217,96,1619
355,Quinton Ross,SF-SG,28,TOT,52,7,562,40,111,.360,4,21,.190,36,90,.400,.378,8,14,.571,17,32,49,12,13,6,11,69,92
356,Brandon Roy,SG,25,POR,65,65,2419,491,1038,.473,73,221,.330,418,817,.512,.508,343,440,.780,73,212,285,305,61,16,129,136,1398
357,Brandon Rush,SG,24,IND,82,64,2491,297,702,.423,124,302,.411,173,400,.433,.511,56,89,.629,41,305,346,112,56,65,93,159,774
358,Kareem Rush,SG,29,LAC,7,0,58,4,11,.364,1,3,.333,3,8,.375,.409,0,0,0,1,5,6,4,2,3,3,8,9
359,John Salmons,SG,30,TOT,81,56,2824,437,991,.441,118,309,.382,319,682,.468,.501,253,305,.830,35,235,270,223,99,26,123,166,1245
360,Brian Scalabrine,PF,31,BOS,52,3,472,29,85,.341,16,49,.327,13,36,.361,.435,4,6,.667,9,39,48,27,9,4,17,59,78
361,Luis Scola,PF,29,HOU,82,82,2671,560,1090,.514,1,5,.200,559,1085,.515,.514,208,267,.779,175,530,705,169,63,26,163,246,1329
362,Thabo Sefolosha,SG,25,OKC,82,82,2348,194,441,.440,41,131,.313,153,310,.494,.486,60,89,.674,76,311,387,145,97,46,90,154,489
363,Ramon Sessions,PG,23,MIN,82,1,1732,253,555,.456,1,15,.067,252,540,.467,.457,167,233,.717,58,156,214,258,55,5,137,137,674
364,Bobby Simmons,PF,29,NJN,23,2,395,42,117,.359,20,63,.317,22,54,.407,.444,18,20,.900,11,52,63,15,15,3,19,52,122
365,James Singleton,PF-SF,28,TOT,57,3,977,97,254,.382,7,37,.189,90,217,.415,.396,53,62,.855,108,168,276,31,28,43,49,113,254
366,Brian Skinner,PF,33,LAC,16,1,123,10,25,.400,0,0,0,10,25,.400,.400,6,8,.750,9,18,27,0,3,4,7,20,26
367,Craig Smith,PF,26,LAC,75,2,1232,226,397,.569,1,5,.200,225,392,.574,.571,132,208,.635,97,190,287,84,33,25,88,194,585
368,J.R. Smith,SG,24,DEN,75,0,2082,428,1033,.414,158,467,.338,270,566,.477,.491,142,201,.706,28,206,234,183,99,20,139,174,1156
369,Jason Smith,PF,23,PHI,56,2,658,75,174,.431,10,29,.345,65,145,.448,.460,29,42,.690,54,81,135,33,21,28,35,110,189
370,Joe Smith,PF,34,ATL,64,1,592,77,193,.399,1,7,.143,76,186,.409,.402,39,48,.813,66,91,157,21,6,19,22,95,194
371,Josh Smith,PF,24,ATL,81,81,2871,504,999,.505,0,7,.000,504,992,.508,.505,261,422,.618,223,482,705,342,130,172,198,240,1269
372,Darius Songaila,C,31,NOH,75,1,1410,241,488,.494,1,6,.167,240,482,.498,.495,60,74,.811,59,173,232,70,62,14,81,206,543
373,Marreese Speights,C,22,PHI,62,1,1016,212,444,.477,0,5,.000,212,439,.483,.477,108,145,.745,85,167,252,36,29,34,51,152,532
374,Jerry Stackhouse,SG,35,MIL,42,0,855,129,316,.408,45,130,.346,84,186,.452,.479,55,69,.797,19,81,100,70,21,9,66,56,358
375,DeShawn Stevenson,SG,28,TOT,64,18,883,46,163,.282,19,87,.218,27,76,.355,.340,25,35,.714,11,80,91,56,16,6,30,74,136
376,Peja Stojakovic,SF,32,NOH,62,55,1947,278,688,.404,132,352,.375,146,336,.435,.500,96,107,.897,39,188,227,92,48,5,56,83,784
377,Amar'e Stoudemire,PF,27,PHO,82,82,2838,704,1264,.557,1,6,.167,703,1258,.559,.557,487,632,.771,230,502,732,82,52,83,213,281,1896
378,Rodney Stuckey,PG,23,DET,73,67,2499,449,1109,.405,18,79,.228,431,1030,.418,.413,299,359,.833,67,214,281,348,101,12,163,205,1215
379,DaJuan Summers,SF,22,DET,44,0,405,46,130,.354,15,42,.357,31,88,.352,.412,27,38,.711,14,31,45,16,8,7,16,52,134
380,Jermaine Taylor,SG,23,HOU,31,4,303,45,119,.378,5,22,.227,40,97,.412,.399,33,46,.717,21,25,46,16,10,3,19,15,128
381,Jeff Teague,PG,21,ATL,71,3,719,90,227,.396,7,32,.219,83,195,.426,.412,41,49,.837,5,62,67,122,34,11,50,82,228
382,Sebastian Telfair,PG,24,TOT,43,1,659,83,201,.413,13,56,.232,70,145,.483,.445,29,37,.784,5,40,45,126,24,5,50,71,208
383,Garrett Temple,SG,23,TOT,27,4,334,44,101,.436,13,37,.351,31,64,.484,.500,35,50,.700,6,25,31,21,13,6,27,42,136
384,Jason Terry,SG,32,DAL,77,12,2540,456,1041,.438,136,373,.365,320,668,.479,.503,232,268,.866,19,121,140,292,94,17,109,142,1280
385,Hasheem Thabeet,C,22,MEM,68,13,883,77,131,.588,0,0,0,77,131,.588,.588,54,93,.581,85,158,243,11,15,89,43,162,208
386,Etan Thomas,C,31,OKC,23,1,321,31,68,.456,0,0,0,31,68,.456,.456,13,22,.591,18,46,64,1,4,16,18,39,75
387,Kenny Thomas,PF,32,SAC,26,2,313,17,35,.486,0,0,0,17,35,.486,.486,7,12,.583,35,51,86,15,10,10,17,42,41
388,Kurt Thomas,C,37,MIL,70,9,1049,99,208,.476,0,0,0,99,208,.476,.476,12,15,.800,84,207,291,47,26,46,48,159,210
389,Tim Thomas,SF,32,DAL,18,1,285,49,106,.462,16,43,.372,33,63,.524,.538,21,24,.875,13,28,41,14,10,2,14,31,135
390,Tyrus Thomas,PF-C,23,TOT,54,3,1220,194,420,.462,0,3,.000,194,417,.465,.462,120,175,.686,81,254,335,56,63,85,92,129,508
391,Jason Thompson,C,23,SAC,75,58,2357,370,784,.472,1,10,.100,369,774,.477,.473,198,277,.715,224,413,637,124,41,73,139,279,939
392,Al Thornton,SF,26,TOT,75,46,2079,320,676,.473,11,31,.355,309,645,.479,.482,153,211,.725,116,178,294,90,45,35,102,206,804
393,Marcus Thornton,SG,22,NOH,73,17,1872,398,883,.451,117,313,.374,281,570,.493,.517,144,177,.814,72,139,211,114,58,11,76,127,1057
394,Jamaal Tinsley,PG,31,MEM,38,1,589,52,140,.371,7,39,.179,45,101,.446,.396,22,27,.815,11,55,66,108,33,5,63,67,133
395,Anthony Tolliver,PF,24,TOT,46,29,1427,193,449,.430,50,152,.329,143,297,.481,.486,103,134,.769,84,236,320,87,32,33,46,128,539
396,Alando Tucker,SF,25,TOT,15,0,96,17,39,.436,1,7,.143,16,32,.500,.449,16,21,.762,6,4,10,4,0,0,5,6,51
397,Ronny Turiaf,C,27,GSW,42,20,872,85,146,.582,0,1,.000,85,145,.586,.582,37,78,.474,54,137,191,90,23,54,49,98,207
398,Hedo Turkoglu,SF,30,TOR,74,69,2272,276,674,.409,108,289,.374,168,385,.436,.490,175,226,.774,42,301,343,304,55,32,125,220,835
399,Ime Udoka,SG,32,SAC,69,2,944,91,241,.378,26,91,.286,65,150,.433,.432,42,57,.737,51,140,191,58,34,6,42,83,250
400,Beno Udrih,PG,27,SAC,79,41,2477,415,841,.493,75,199,.377,340,642,.530,.538,118,141,.837,38,181,219,372,89,10,136,166,1023
401,Roko Ukic,PG,25,MIL,13,0,97,14,30,.467,3,12,.250,11,18,.611,.517,9,11,.818,0,3,3,12,1,0,6,6,40
402,Anderson Varejao,PF,27,CLE,76,7,2166,267,467,.572,1,5,.200,266,462,.576,.573,116,175,.663,189,389,578,87,71,67,67,223,651
403,Charlie Villanueva,PF,25,DET,78,16,1848,363,827,.439,99,282,.351,264,545,.484,.499,106,130,.815,85,280,365,53,48,55,74,223,931
404,Sasha Vujacic,SG,25,LAL,67,1,575,66,164,.402,25,81,.309,41,83,.494,.479,28,33,.848,25,54,79,41,20,4,17,67,185
405,Dwyane Wade,SG,28,MIA,77,77,2792,719,1511,.476,73,243,.300,646,1268,.509,.500,534,702,.761,107,266,373,501,142,82,252,181,2045
406,Henry Walker,SG-SF,22,TOT,35,13,768,120,232,.517,50,116,.431,70,116,.603,.625,39,49,.796,15,73,88,40,23,3,28,83,329
407,Ben Wallace,C,35,DET,69,67,1975,158,292,.541,0,2,.000,158,290,.545,.541,65,160,.406,245,352,597,105,86,84,64,131,381
408,Gerald Wallace,SF,27,CHA,76,76,3119,456,943,.484,52,140,.371,404,803,.503,.511,422,544,.776,150,612,762,161,117,83,178,194,1386
409,Rasheed Wallace,C,35,BOS,79,13,1780,266,650,.409,82,290,.283,184,360,.511,.472,96,125,.768,42,283,325,80,80,70,63,222,710
410,Luke Walton,SF,29,LAL,29,0,272,30,84,.357,7,17,.412,23,67,.343,.399,2,4,.500,12,26,38,40,10,1,12,19,69
411,Hakim Warrick,PF,27,TOT,76,6,1557,265,550,.482,1,7,.143,264,543,.486,.483,202,274,.737,127,187,314,52,24,18,80,126,733
412,C.J. Watson,PG,25,GSW,65,15,1788,247,528,.468,45,145,.310,202,383,.527,.510,128,166,.771,28,141,169,180,103,8,69,124,667
413,Earl Watson,PG,30,IND,79,52,2322,223,524,.426,53,184,.288,170,340,.500,.476,120,169,.710,54,186,240,399,104,16,175,181,619
414,Kyle Weaver,SG,23,OKC,12,0,144,12,33,.364,7,19,.368,5,14,.357,.470,5,6,.833,1,17,18,11,6,6,4,13,36
415,Martell Webster,SF,23,POR,82,49,2005,259,639,.405,124,332,.373,135,307,.440,.502,126,155,.813,47,221,268,62,45,40,60,153,768
416,Sonny Weems,SG,23,TOR,69,19,1368,236,458,.515,2,15,.133,234,443,.528,.517,44,64,.688,42,150,192,101,39,25,65,126,518
417,David West,PF,29,NOH,81,81,2949,619,1226,.505,7,27,.259,612,1199,.510,.508,296,342,.865,164,441,605,239,76,60,173,233,1541
418,Delonte West,SG,26,CLE,60,3,1500,194,436,.445,25,77,.325,169,359,.471,.474,115,142,.810,29,140,169,196,55,28,90,86,528
419,Mario West,SG,25,ATL,39,1,142,12,21,.571,0,1,.000,12,20,.600,.571,6,10,.600,8,19,27,9,8,0,7,25,30
420,Russell Westbrook,PG,21,OKC,82,82,2813,485,1160,.418,23,104,.221,462,1056,.438,.428,329,422,.780,143,258,401,652,108,34,268,204,1322
421,D.J. White,PF,23,OKC,12,0,102,25,41,.610,0,0,0,25,41,.610,.610,9,10,.900,10,13,23,4,5,3,3,12,59
422,Chris Wilcox,PF,27,DET,34,10,441,63,120,.525,0,0,0,63,120,.525,.525,26,52,.500,44,73,117,13,13,12,38,64,152
423,Damien Wilkins,SF,30,MIN,80,31,1585,165,381,.433,18,61,.295,147,320,.459,.457,103,129,.798,72,177,249,135,66,25,76,144,451
424,Mike Wilks,PG,30,OKC,4,0,59,6,12,.500,2,3,.667,4,9,.444,.583,2,4,.500,1,3,4,4,0,0,4,5,16
425,Deron Williams,PG,25,UTA,76,76,2802,494,1053,.469,96,259,.371,398,794,.501,.515,335,418,.801,50,253,303,798,96,16,252,208,1419
426,Jason Williams,PG,34,ORL,82,18,1703,189,426,.444,84,221,.380,105,205,.512,.542,31,41,.756,7,119,126,298,53,3,87,65,493
427,Jawad Williams,PG,26,CLE,54,6,742,81,206,.393,30,93,.323,51,113,.451,.466,32,45,.711,16,67,83,34,12,5,18,73,224
428,Lou Williams,PG,23,PHI,64,38,1912,318,677,.470,70,206,.340,248,471,.527,.521,192,233,.824,25,162,187,268,80,15,106,110,898
429,Marcus Williams,PG,24,MEM,62,1,872,104,271,.384,24,81,.296,80,190,.421,.428,37,55,.673,13,80,93,161,32,1,74,43,269
430,Marvin Williams,SF,23,ATL,81,81,2468,302,664,.455,40,132,.303,262,532,.492,.485,176,215,.819,106,310,416,93,66,46,72,160,820
431,Mo Williams,PG,27,CLE,69,68,2359,378,855,.442,159,371,.429,219,484,.452,.535,177,198,.894,28,178,206,368,70,21,173,170,1092
432,Reggie Williams,SF,23,GSW,24,10,782,140,283,.495,33,92,.359,107,191,.560,.553,52,62,.839,18,92,110,66,23,6,29,49,365
433,Sean Williams,PF,23,NJN,20,0,227,21,49,.429,0,1,.000,21,48,.438,.429,10,19,.526,21,25,46,1,8,19,20,41,52
434,Shelden Williams,PF,26,BOS,54,0,597,63,121,.521,0,1,.000,63,120,.525,.521,75,98,.765,47,99,146,21,13,21,30,85,201
435,Terrence Williams,SF,22,NJN,78,9,1764,261,651,.401,31,100,.310,230,551,.417,.425,103,144,.715,46,302,348,223,43,10,124,126,656
436,Metta World Peace,SF,30,LAL,77,77,2605,306,740,.414,105,296,.355,201,444,.453,.484,128,186,.688,99,232,331,234,106,21,121,165,845
437,Antoine Wright,SF,25,TOR,67,10,1392,162,399,.406,58,173,.335,104,226,.460,.479,53,77,.688,38,152,190,71,30,11,58,134,435
438,Dorell Wright,SF,24,MIA,72,1,1496,194,419,.463,61,157,.389,133,262,.508,.536,61,69,.884,50,185,235,91,52,32,53,94,510
439,Julian Wright,SF,22,NOH,68,14,871,116,232,.500,2,6,.333,114,226,.504,.504,25,41,.610,58,86,144,41,29,18,44,45,259
440,Nick Young,SG,24,WAS,74,23,1421,233,558,.418,69,170,.406,164,388,.423,.479,104,130,.800,20,82,102,48,28,8,56,147,639
441,Sam Young,SF,24,MEM,80,1,1321,224,497,.451,11,56,.196,213,441,.483,.462,136,175,.777,77,124,201,52,34,20,94,106,595
442,Thaddeus Young,PF,21,PHI,67,45,2145,382,813,.470,48,138,.348,334,675,.495,.499,114,165,.691,130,220,350,97,81,15,126,133,926